Name	Length	Identity	Relative length
00003fbe-9fc3-4a73-9cab-1ff7f5c0b9b3	12132	86.50031	97.72783
0000c011-5eb7-4ae1-b07d-979043585ed0	37707	84.73630	98.77251
00043524-2823-4a9d-897d-645e89ecbeac	17507	90.19532	98.81203
00188118-bfca-4773-9fc3-af9530613015	40396	90.04652	98.63739
001b2d75-31d5-445b-9f3a-8752c4fc27c8	12432	91.21579	99.20187
00254ba9-3830-4d82-9679-913618d2bc55	25455	91.35301	98.10327
002967d9-9c7c-43ef-b8bb-afb6141d6d9d	12395	89.98205	99.58418
002d791a-01da-40d9-9e55-1fe30eeadca4	35752	92.65226	98.92557
00483b1b-2f5b-443f-b0ef-42f867480292	23104	91.63362	97.96682
0052be19-2bc4-41b2-8f2b-2e9a225ff5be	39741	89.98373	99.06481
0067cd72-629a-4376-96a1-51830f650956	15464	87.80790	97.58906
007a1f18-c232-48a8-92b8-ddf560adcc80	25574	91.81480	98.75461
007ec5c9-d0c1-49c4-a2ea-903fb0ee4ef6	23365	90.22025	97.82043
00836454-1bd1-4a0d-8b56-9c7f80db3d0b	18703	83.51699	97.02616
0088390d-488e-4eb5-aa01-a3285c66a711	19257	88.28838	97.78095
008b006b-136a-4541-92e4-55dadaa7300a	16428	87.67737	97.71473
008df9f1-1b37-46d4-a58a-9c4717e003bd	19120	82.81878	101.46734
009b303f-97fc-4f34-8e57-18b779104da4	22353	88.51144	97.61258
009ee966-34ea-4249-81d0-9bb1572924e6	27442	90.78883	97.93803
00a55e15-9575-42fa-9360-a1996b50fd94	24641	91.70856	98.24140
00aaba12-d10f-443c-99df-3aa23c61c034	10692	88.94059	96.80549
00b57681-96dd-4aa2-b1cf-5ac600ed84eb	18504	89.90969	97.83361
00b73132-e590-4ebe-a256-0e73d1c14e45	43530	89.91903	99.77705
00c59698-67e3-4a98-a95f-167e4f833272	14565	91.95038	98.45794
00c63d32-e1c2-456f-bbc2-7c96d07b1b42	23939	92.46168	99.45711
00c7fe69-1476-43e3-8b21-3b521c5103ba	14735	91.95334	99.06523
00cd6daa-7934-4318-81ff-24d6d2693af6	61582	87.93154	97.79394
00d19f54-4eb3-4f80-878f-3d42ac37db50	10762	90.58538	97.66737
00d84ccc-013d-4fae-bca9-b3ed09080509	80119	89.85366	96.96077
00dbc7bf-e01e-4e31-89e9-21b6b5293665	47845	83.34780	94.59910
00dcdf35-1d37-4ccf-862c-ecbffa4822b0	16335	82.65387	95.71943
00df3c17-8d45-44c7-a91f-2b2eb924df76	12191	91.05931	99.72866
00e11f2d-e2e4-46a1-8c44-fff6e2a7d1d5	10165	84.60310	97.82715
00e6d9d8-aa37-4d62-a0f5-6cc6bb74dd29	13662	93.19331	98.33068
00f42108-fbc4-42a0-8710-18bd5eeb3218	20948	84.07064	98.37057
00f84c20-8b6a-4f80-af78-83628f0f323e	10200	88.65854	96.93446
00fbd6f6-6da9-4432-b23b-98320204c53f	17361	88.37145	99.02090
00fe7eeb-16c7-4e65-9dce-42e6afbd8a7f	10705	90.55089	99.11132
00fe9974-8f26-49b5-89f9-d94f590a97eb	14971	90.32737	98.09064
00ffcf6d-4a74-4ab5-9e6a-63d83ed957d2	15120	93.57911	98.69027
0100ab11-1984-42ad-b292-5a92faad7a53	10414	87.39673	96.91887
010144bb-a8e0-4899-9915-cfcf270598de	10655	85.21886	97.85265
0102f297-eab3-4544-bb01-364c6b897175	20036	75.55744	92.97083
010669ce-b63c-4cac-b3bc-c8aec4395802	11471	92.02313	98.15329
010faeb5-bc5b-4a37-b410-1adaba53d66c	17774	91.10383	98.68083
011fe71c-990a-4e0c-9fef-bf101953463a	29545	91.77424	99.69542
01319a62-293d-4622-aff3-77740d4de434	19500	92.72573	98.57579
01446621-97d3-481c-b3f7-abb8556bf691	15392	89.58152	97.42399
01471877-15ca-4ada-9068-393947147ac4	15180	93.05708	99.45846
014a2df3-df93-472c-8dd5-f7627f53ee6a	37475	91.74127	98.42066
0152323f-53e9-4368-a6b9-77a4e1863e56	41348	91.13646	98.25950
0154cc94-440f-4f4d-9b89-71f29fdbfb00	54856	90.81128	98.28070
01585e45-90f7-4666-bbfe-2f31a25c89f2	14391	82.24354	96.68250
015b1528-4f8e-4efe-b4c7-5c001a241f3e	17102	92.73360	99.64925
01663879-96e6-4420-ba5a-fe885d190257	31984	89.96251	97.92716
01678b94-6712-4f93-9bba-0bf633bbc795	11428	90.99466	97.87381
017597ab-e912-44f6-9c9e-c2c778724fd1	10251	83.57479	96.86812
017867f1-a084-4ece-8696-5af676ad0af8	82664	89.99414	98.54444
017b4cd5-9bab-4afb-8532-cfc73afa2e89	10417	91.18638	98.37305
0184030b-4f00-4b65-add5-4846f31d0430	17424	91.27334	98.82360
018620fd-c65f-4724-b92e-ff97fd1305ad	13888	88.04836	97.73971
018edec2-d1ab-4a2f-8af9-82c30e491fba	10303	90.13109	97.38956
0197251e-9f62-47b6-84f1-b22ed11b1f82	10932	93.58308	99.11496
019c3eae-23df-4ffd-81f1-003245bd3509	15945	91.94215	98.05110
01a79b36-c99a-472e-af31-3fd19b0d843c	13360	92.18315	99.19077
01b26ce4-0ecf-4007-baff-f6f7a3200a80	19750	89.41696	97.71655
01b6b33f-76f6-4e1d-9204-3f2e848a99df	22468	91.39378	98.59546
01b78765-1f49-471e-b0df-5dc6d6081c59	21982	84.68996	99.37328
01b99441-dbe9-42c6-bae1-968e71fd62c8	11036	92.21917	98.66197
01c98362-05b1-44c4-b6b1-a47090840324	23499	92.67676	98.65355
01ccbc4a-4923-422e-86e9-0d6ee8c7552c	14376	90.70833	97.56944
01d46f16-33e7-4fb4-99d5-7c62b8421d02	27083	91.06016	98.44656
01dbb43f-db2d-4c76-a36a-a443b2ad1bc4	24955	89.31053	98.50811
01dd72e9-4667-4592-b182-068ebf6d8d66	11208	90.22306	96.19023
01dd90f0-92bd-4326-9f4a-ad5cf79f73a7	14286	83.44305	97.43537
01e54c88-12b9-43ea-93d9-33b7c475512d	12786	91.10250	98.78561
01e8e834-78dc-492f-bf99-b79ef3aa775f	51267	92.06520	98.87671
01e95438-f7d8-4ad7-8f85-04f15156ad19	20150	83.35030	96.38329
01eae914-0049-4365-8974-fab3bf81b8a7	32278	90.72992	98.93660
01edce0c-1c05-4e05-80b5-de03e86b5c3b	23193	89.38607	97.55347
01ef9b21-a43d-4ee5-b01b-ce24f14b14ed	10099	89.77033	98.51728
01f38553-a1ca-4bfd-9137-4b4eca2ff6f9	26281	91.73374	98.19027
01f4bc42-5700-4390-ad77-d6c240c10d5a	15142	86.80905	96.83144
01f50abb-f94c-4aeb-aeca-44ce56e529d2	36468	92.41409	99.21939
01f91a38-1ccf-4789-9393-cd467f079dca	10088	90.90300	97.46737
0204c67f-0039-4c96-b7c2-5810336c67f4	35021	91.53247	97.91813
0207b101-2c01-40c2-b50a-c86e7b195a20	16651	90.13727	97.86418
020a6e61-5129-4be4-a7d3-87c93e4dae87	12503	91.37824	98.16804
020add4d-9ae8-453c-bba7-ce8296941899	22816	82.30251	96.08067
020e5e0c-332a-40e7-b494-c36487a36230	12807	90.21584	97.38923
020ef4c2-384d-4788-ba9d-42f6c585bf13	16437	89.73248	98.81089
0210abca-c83d-404b-9fa2-24842b52c33d	17354	90.83472	98.32157
02187b6c-11d1-472a-89d7-0cc99728dffe	13652	88.28053	98.07149
0219c735-d8fd-414f-b415-ad18299a7775	14612	90.70898	99.68024
0220c3cf-90a6-4c1b-b089-c85242f5586c	15671	88.95471	99.07864
0221cde5-7d62-4f90-967e-f0a725e0fcdb	12025	91.04105	98.71964
0225dbe5-bbd5-4a44-a928-8391e2ea3a5e	10914	92.54692	98.83329
02261521-eee2-417f-bec2-346f1b6a7665	12698	90.91400	101.00377
022723c1-25ef-4aff-aa61-b9072e9af31f	18892	91.75884	98.60812
0227824e-c667-40ab-945e-e2ebdb296955	39952	75.85369	91.89021
02285f3a-2523-4525-9236-edc6642f2add	15727	90.75599	98.46386
022b8e44-d6e0-4b34-8988-f0058e7d95cd	10941	90.81831	98.08785
022db79b-d4d9-494e-b599-2591d6c7b5db	11263	91.04258	98.13117
023355a4-95e6-4490-8920-cf496dd3212b	42911	90.05054	97.81242
0233dd80-9028-44f7-9342-b8f216bcb1c2	21306	90.03081	98.08637
0237e83f-78b5-416b-8098-5513618f8387	15375	93.42415	98.85303
023a36e8-32d3-4c8b-b902-402623f13dbc	23573	87.98085	97.05712
023fa394-e910-4336-9be5-8a0363c8225d	29211	91.90560	98.30331
0248d7be-dbf4-4b29-a16a-17e6b2c4f867	10319	88.95671	98.98058
024d842e-8a5c-428d-bcce-9c7a931dd3a2	10627	93.69991	99.43943
024e3376-2982-40d4-8e35-4ef18b4ccc7a	13740	88.27717	99.36533
0264e216-3aef-4221-bfe0-69c2c39ac588	26419	91.75284	97.82843
02671a4a-71de-4fc5-b8b5-0e4c171e4d08	12277	92.47865	98.23771
026c8b4d-c109-484a-8473-ab75ca1633f1	26370	91.92064	98.79210
026fb8a4-7352-45dd-b47e-5b3b89bb464e	11041	93.28319	98.98042
027349ab-3aa4-4ce4-8b80-b0cd04c3cc40	31100	91.35194	98.09714
0277952a-132a-4a1c-88ad-e413942c63b8	12526	88.13247	97.78531
02791f6a-14e8-4097-b965-0b9cfdca3b23	16927	89.11021	99.02781
0284a7a7-c41d-437a-a063-5cbb4b3f1577	28820	92.69498	99.07804
0287f6b2-9af5-4e1c-a4f4-930659f9124f	19600	92.44898	98.95325
028fc128-a996-4473-a3c3-6bbad9b0e6a1	14664	92.83981	98.56535
029c8603-7677-48f2-a91f-8862cc63cbb1	17442	89.33472	97.89776
02a9fff3-39b6-428b-8f70-f8d073dd3330	46444	89.53508	97.78519
02c7eee5-46d7-4bc2-b524-dc2e4453fe72	21641	90.72671	98.08964
02c8af4c-96b0-4118-a426-8e0142e83482	22173	91.40307	99.22345
02c9cc61-4b4a-442a-9961-0445d70c5849	12316	89.92941	97.65431
02cf652d-5878-445a-a1bc-ab9b670e1791	11923	90.91871	98.06318
02d1a765-b79a-4ab7-be1b-a393bfdabe98	93403	82.76104	97.72851
02d2ba10-36f4-4b7c-b556-ddb55e62ce5a	19664	91.57551	99.00187
02d311ce-85aa-4da4-86a2-ac89afbadded	24593	89.54629	98.09088
02e038c5-8591-45d9-937e-62ad086e7d8c	41188	85.71102	96.99783
02eeb37f-bb40-494c-ad59-afe8505e78a6	20456	86.90090	96.90137
02f1a5f0-a0ae-4222-a80f-39a678b32d92	15582	86.37334	97.45062
02f6f561-c459-44cc-926a-1d69d3f763e9	10204	92.17433	97.64408
02f828ce-6c6e-4468-b042-467b6914cfbf	12748	90.98857	101.02187
0304c0fe-db54-434a-bc2b-43c16dffa3de	15328	79.92385	95.60460
0307c782-0f93-422f-bb00-1749a6b47e24	14333	90.11463	97.78115
03093ca5-737c-4da5-be59-35281b1a0caf	13090	91.50205	99.30316
0323970f-4450-4c89-a3f0-a9315548c72c	20261	90.12524	97.96914
0326b90f-cdf0-47f0-b694-b9b9c692f532	10708	92.66697	99.88679
032f6eb4-65c9-414c-9cdb-2023f1d47d22	29154	92.97328	98.87129
032fb442-3719-4a78-b6f9-654539752198	35595	93.38427	99.47839
03475dfb-2894-40bc-9263-716adcc0ea6c	22847	88.06634	96.85692
03476775-e468-414c-8946-7197806e414b	47195	88.01969	96.88452
03491116-8aa5-4ebf-8aee-3b8d7da500d0	19306	91.26684	98.62756
034fe459-c901-4df1-bf97-d7edf3c818ce	12483	89.70895	97.73895
0361b65a-38d0-4673-bf7f-de1c4d848324	40806	82.03279	97.43062
