Name	Length	Identity	Relative length
00003fbe-9fc3-4a73-9cab-1ff7f5c0b9b3	12356	88.87405	99.45453
0000c011-5eb7-4ae1-b07d-979043585ed0	37825	86.49580	99.11407
00043524-2823-4a9d-897d-645e89ecbeac	17611	92.30769	99.59075
00188118-bfca-4773-9fc3-af9530613015	41043	92.27694	100.28650
001b2d75-31d5-445b-9f3a-8752c4fc27c8	12460	94.05862	99.66989
00254ba9-3830-4d82-9679-913618d2bc55	25645	94.24787	98.93551
002967d9-9c7c-43ef-b8bb-afb6141d6d9d	12426	91.91694	100.05301
002d791a-01da-40d9-9e55-1fe30eeadca4	36019	94.84001	99.72791
00483b1b-2f5b-443f-b0ef-42f867480292	23274	94.54095	98.80082
0052be19-2bc4-41b2-8f2b-2e9a225ff5be	40055	91.69343	99.91749
0067cd72-629a-4376-96a1-51830f650956	15810	90.96818	99.73276
007a1f18-c232-48a8-92b8-ddf560adcc80	25779	93.87499	99.66246
007ec5c9-d0c1-49c4-a2ea-903fb0ee4ef6	23409	92.28672	98.11757
00836454-1bd1-4a0d-8b56-9c7f80db3d0b	18588	85.55184	96.88414
0088390d-488e-4eb5-aa01-a3285c66a711	19331	91.47511	98.22048
008b006b-136a-4541-92e4-55dadaa7300a	16516	90.43326	98.22049
008df9f1-1b37-46d4-a58a-9c4717e003bd	19529	85.20232	103.63715
009b303f-97fc-4f34-8e57-18b779104da4	22561	91.29932	98.64628
009ee966-34ea-4249-81d0-9bb1572924e6	27668	93.77094	98.82791
00a55e15-9575-42fa-9360-a1996b50fd94	24858	94.35481	99.24261
00aaba12-d10f-443c-99df-3aa23c61c034	10771	90.80316	97.62014
00b57681-96dd-4aa2-b1cf-5ac600ed84eb	18543	92.41877	98.19024
00b73132-e590-4ebe-a256-0e73d1c14e45	44017	91.55377	100.95615
00c59698-67e3-4a98-a95f-167e4f833272	14486	93.24370	98.97503
00c63d32-e1c2-456f-bbc2-7c96d07b1b42	23920	94.61580	99.48619
00c7fe69-1476-43e3-8b21-3b521c5103ba	14853	93.94663	99.98645
00cd6daa-7934-4318-81ff-24d6d2693af6	61931	90.82732	98.35739
00d19f54-4eb3-4f80-878f-3d42ac37db50	10843	93.16170	98.67817
00d84ccc-013d-4fae-bca9-b3ed09080509	81548	92.99277	98.72760
00dbc7bf-e01e-4e31-89e9-21b6b5293665	48244	85.78917	95.38858
00dcdf35-1d37-4ccf-862c-ecbffa4822b0	16451	85.79154	96.46028
00df3c17-8d45-44c7-a91f-2b2eb924df76	12232	92.65342	100.14810
00e11f2d-e2e4-46a1-8c44-fff6e2a7d1d5	10486	86.12996	101.04513
00e6d9d8-aa37-4d62-a0f5-6cc6bb74dd29	13777	95.17236	99.16045
00f42108-fbc4-42a0-8710-18bd5eeb3218	21327	86.61965	100.25034
00f84c20-8b6a-4f80-af78-83628f0f323e	10332	90.91592	98.43390
00fbd6f6-6da9-4432-b23b-98320204c53f	17429	91.79213	99.54767
00fe7eeb-16c7-4e65-9dce-42e6afbd8a7f	10851	93.15406	100.74970
00fe9974-8f26-49b5-89f9-d94f590a97eb	15090	92.55567	98.98242
