Name	Length	Identity	Relative length
00003fbe-9fc3-4a73-9cab-1ff7f5c0b9b3	12133	89.87120	97.91633
0000c011-5eb7-4ae1-b07d-979043585ed0	37351	90.37608	98.26192
00043524-2823-4a9d-897d-645e89ecbeac	17466	93.54477	98.85750
00188118-bfca-4773-9fc3-af9530613015	40071	92.22795	97.94494
001b2d75-31d5-445b-9f3a-8752c4fc27c8	12342	94.15033	98.84863
00254ba9-3830-4d82-9679-913618d2bc55	25669	95.40670	99.08648
002967d9-9c7c-43ef-b8bb-afb6141d6d9d	12221	92.84227	98.45420
002d791a-01da-40d9-9e55-1fe30eeadca4	35827	95.39918	99.18925
00483b1b-2f5b-443f-b0ef-42f867480292	23267	95.00273	98.79621
0052be19-2bc4-41b2-8f2b-2e9a225ff5be	39410	93.33152	98.34483
0067cd72-629a-4376-96a1-51830f650956	15475	91.25844	97.81918
007a1f18-c232-48a8-92b8-ddf560adcc80	25571	94.77297	98.92919
007ec5c9-d0c1-49c4-a2ea-903fb0ee4ef6	23509	93.80465	98.58356
00836454-1bd1-4a0d-8b56-9c7f80db3d0b	18433	86.23239	96.47269
0088390d-488e-4eb5-aa01-a3285c66a711	19352	92.38057	98.31667
008b006b-136a-4541-92e4-55dadaa7300a	16505	91.18961	98.27442
008df9f1-1b37-46d4-a58a-9c4717e003bd	18677	86.91124	99.32618
009b303f-97fc-4f34-8e57-18b779104da4	22404	92.27951	97.96723
009ee966-34ea-4249-81d0-9bb1572924e6	27664	94.46350	98.87814
00a55e15-9575-42fa-9360-a1996b50fd94	24867	95.01799	99.31899
00aaba12-d10f-443c-99df-3aa23c61c034	10735	92.12613	97.56522
00b57681-96dd-4aa2-b1cf-5ac600ed84eb	18493	93.37150	98.03055
00b73132-e590-4ebe-a256-0e73d1c14e45	42931	92.64380	98.50818
00c59698-67e3-4a98-a95f-167e4f833272	14459	94.99355	99.08497
00c63d32-e1c2-456f-bbc2-7c96d07b1b42	23807	95.77651	99.10606
00c7fe69-1476-43e3-8b21-3b521c5103ba	14715	94.85737	99.20070
00cd6daa-7934-4318-81ff-24d6d2693af6	61715	92.02043	98.09786
00d19f54-4eb3-4f80-878f-3d42ac37db50	10838	94.22746	98.81586
00d84ccc-013d-4fae-bca9-b3ed09080509	80838	93.36415	97.89266
00dbc7bf-e01e-4e31-89e9-21b6b5293665	48165	87.15432	95.28939
00dcdf35-1d37-4ccf-862c-ecbffa4822b0	16212	86.21620	95.26700
00df3c17-8d45-44c7-a91f-2b2eb924df76	12160	94.25826	99.67103
00e11f2d-e2e4-46a1-8c44-fff6e2a7d1d5	10020	86.04321	96.91123
00e6d9d8-aa37-4d62-a0f5-6cc6bb74dd29	13752	96.40014	99.11063
00f42108-fbc4-42a0-8710-18bd5eeb3218	20919	87.38322	98.21471
00f84c20-8b6a-4f80-af78-83628f0f323e	10311	92.90310	98.28945
00fbd6f6-6da9-4432-b23b-98320204c53f	4568	93.03905	98.46851
00fe7eeb-16c7-4e65-9dce-42e6afbd8a7f	10670	92.06931	99.28779
00fe9974-8f26-49b5-89f9-d94f590a97eb	15060	94.29130	98.97595
00ffcf6d-4a74-4ab5-9e6a-63d83ed957d2	15163	96.23404	99.28327
0100ab11-1984-42ad-b292-5a92faad7a53	10406	90.33004	97.35255
010144bb-a8e0-4899-9915-cfcf270598de	10532	87.64370	96.75331
0102f297-eab3-4544-bb01-364c6b897175	19725	77.18607	91.68459
010669ce-b63c-4cac-b3bc-c8aec4395802	11435	95.42646	98.45901
010faeb5-bc5b-4a37-b410-1adaba53d66c	17808	94.18707	98.92119
011fe71c-990a-4e0c-9fef-bf101953463a	29468	95.54465	99.52315
01319a62-293d-4622-aff3-77740d4de434	19562	95.91168	99.08952
01446621-97d3-481c-b3f7-abb8556bf691	15486	93.37221	98.23211
01471877-15ca-4ada-9068-393947147ac4	15106	96.23283	99.29336
014a2df3-df93-472c-8dd5-f7627f53ee6a	37473	94.88512	98.80387
0152323f-53e9-4368-a6b9-77a4e1863e56	41634	94.37761	98.99671
0154cc94-440f-4f4d-9b89-71f29fdbfb00	54885	93.87886	98.72745
01585e45-90f7-4666-bbfe-2f31a25c89f2	14394	85.48759	97.33959
015b1528-4f8e-4efe-b4c7-5c001a241f3e	16975	95.66854	99.16286
01663879-96e6-4420-ba5a-fe885d190257	32204	93.38429	98.60127
01678b94-6712-4f93-9bba-0bf633bbc795	11475	93.63373	98.71152
017597ab-e912-44f6-9c9e-c2c778724fd1	10143	87.04605	96.62868
