File	Signal length	Compressed Size
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch166_read24226_strand.fast5	599843	220928
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch295_read46364_strand.fast5	574235	212088
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch129_read34886_strand.fast5	829144	292095
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch480_read24750_strand.fast5	239265	82154
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch388_read930_strand.fast5	450684	165582
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch256_read59348_strand.fast5	464251	150617
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch260_read19566_strand.fast5	656733	219431
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch122_read14345_strand.fast5	647823	220793
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch240_read2269_strand.fast5	480010	173157
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch152_read57007_strand.fast5	720019	244672
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch193_read41095_strand.fast5	244492	87038
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch275_read6870_strand.fast5	227611	79647
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch367_read8438_strand.fast5	500376	170944
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch72_read25873_strand.fast5	436376	168330
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch231_read20918_strand.fast5	621485	207812
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch116_read57370_strand.fast5	435033	150236
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch235_read27344_strand.fast5	315794	109948
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch22_read13600_strand.fast5	231030	90299
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch231_read34664_strand.fast5	370678	114426
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch102_read51583_strand.fast5	244026	87217
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch228_read24580_strand.fast5	474430	178013
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch85_read15470_strand.fast5	282369	106126
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch147_read17407_strand.fast5	534150	185544
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch106_read17989_strand.fast5	309519	108291
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch97_read7810_strand.fast5	519314	179701
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch400_read33150_strand.fast5	428394	138041
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch242_read22865_strand.fast5	243530	85333
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch159_read13126_strand.fast5	232345	84845
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch447_read13054_strand.fast5	221639	78210
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch356_read108017_strand.fast5	248668	86982
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch490_read4720_strand.fast5	394457	139640
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch253_read9376_strand.fast5	292147	101386
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch479_read7202_strand.fast5	345840	122539
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch222_read40993_strand.fast5	316535	109724
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch329_read26704_strand.fast5	193888	74543
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch313_read29533_strand.fast5	278869	101700
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch235_read70928_strand.fast5	357038	116068
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch7_read28561_strand.fast5	288328	103717
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch193_read24335_strand.fast5	256126	93638
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch389_read14239_strand.fast5	489790	170297
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch37_read28100_strand.fast5	511641	176930
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch249_read89054_strand.fast5	324112	115872
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch72_read25085_strand.fast5	395394	141445
