File	Signal length	Compressed Size
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch166_read24226_strand.fast5	599843	189604
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch295_read46364_strand.fast5	574235	180488
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch129_read34886_strand.fast5	829144	250224
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch480_read24750_strand.fast5	239265	70072
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch388_read930_strand.fast5	450684	140540
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch256_read59348_strand.fast5	464251	129090
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch260_read19566_strand.fast5	656733	187196
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch122_read14345_strand.fast5	647823	188386
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch240_read2269_strand.fast5	480010	149660
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch152_read57007_strand.fast5	720019	207612
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch193_read41095_strand.fast5	244492	73732
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch275_read6870_strand.fast5	227611	68888
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch367_read8438_strand.fast5	500376	145298
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch72_read25873_strand.fast5	436376	143434
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch231_read20918_strand.fast5	621485	176422
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch116_read57370_strand.fast5	435033	127880
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch235_read27344_strand.fast5	315794	94570
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch22_read13600_strand.fast5	231030	75570
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch231_read34664_strand.fast5	370678	97602
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch102_read51583_strand.fast5	244026	74288
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch228_read24580_strand.fast5	474430	152430
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch85_read15470_strand.fast5	282369	89758
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch147_read17407_strand.fast5	534150	158766
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch106_read17989_strand.fast5	309519	92924
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch97_read7810_strand.fast5	519314	153940
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch400_read33150_strand.fast5	428394	117342
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch242_read22865_strand.fast5	243530	74110
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch159_read13126_strand.fast5	232345	70974
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch447_read13054_strand.fast5	221639	67298
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch356_read108017_strand.fast5	248668	75438
5210_N128870_20170602_FN_MN20200_sequencing_run_sample_id_99953_ch490_read4720_strand.fast5	394457	118394
